Zone,Block,Pipe,Location_Code,Latitude,Longitude,Total_Records,Total_Leaks,Leak_Rate,Avg_Pressure,Avg_Flow_Rate
Zone_1,Block_4,Pipe_5,Zone_1_Block_4_Pipe_5,25.208072351563658,55.26854588691381,1,0,0,70.78680833431295,113.03020886989424
Zone_1,Block_4,Pipe_5,Zone_1_Block_4_Pipe_5,25.208154117739834,55.27069088936356,1,0,0,59.67305251905907,70.50152904927535
Zone_1,Block_4,Pipe_5,Zone_1_Block_4_Pipe_5,25.20859095583388,55.27172012005877,1,0,0,61.49363482271189,91.70302581779112
Zone_1,Block_4,Pipe_5,Zone_1_Block_4_Pipe_5,25.209001872946818,55.272663346772106,1,0,0,53.62692252971205,102.90218995365898
Zone_1,Block_4,Pipe_5,Zone_1_Block_4_Pipe_5,25.209238841784774,55.271376386348095,1,0,0,62.387891590265134,56.782976655364536
Zone_1,Block_4,Pipe_5,Zone_1_Block_4_Pipe_5,25.209268174321767,55.26487299765862,1,0,0,50.80615408413577,60.17666320233424
Zone_1,Block_4,Pipe_5,Zone_1_Block_4_Pipe_5,25.209975076519797,55.27749344399477,1,0,0,66.62881268667412,51.50494578711678
Zone_1,Block_4,Pipe_5,Zone_1_Block_4_Pipe_5,25.210117291574125,55.27355960638306,1,1,1,40.63247297497535,101.5126555478049
Zone_1,Block_4,Pipe_5,Zone_1_Block_4_Pipe_5,25.21095652604977,55.26490892746663,1,0,0,66.62051834758473,76.9787015
Zone_1,Block_4,Pipe_5,Zone_1_Block_4_Pipe_5,25.211681267757758,55.27190177844722,1,0,0,31.67844401889431,68.89651621176938
Zone_1,Block_4,Pipe_5,Zone_1_Block_4_Pipe_5,25.21189134402817,55.28325542031916,1,0,0,65.00831591004211,57.11506386069737
Zone_1,Block_4,Pipe_5,Zone_1_Block_4_Pipe_5,25.21663163,55.27389018964074,1,0,0,56.27793223928947,96.79531667830072
Zone_1,Block_5,Pipe_1,Zone_1_Block_5_Pipe_1,25.19329910161029,55.26311127,1,0,0,46.555494889657226,76.45326744896211
Zone_1,Block_5,Pipe_1,Zone_1_Block_5_Pipe_1,25.19441599653812,55.26662367535979,1,0,0,50.25318329772679,84.09516076241579
Zone_1,Block_5,Pipe_1,Zone_1_Block_5_Pipe_1,25.195398408970355,55.26862312484533,1,1,1,39.15887060501412,99.95648516568224
Zone_1,Block_5,Pipe_1,Zone_1_Block_5_Pipe_1,25.196195279389183,55.26983054588329,1,1,1,53.23607698,92.76686147570356
Zone_1,Block_5,Pipe_1,Zone_1_Block_5_Pipe_1,25.196645536026452,55.26861366039963,1,0,0,62.43123458512893,74.85212646969931
Zone_1,Block_5,Pipe_1,Zone_1_Block_5_Pipe_1,25.199044009308757,55.267869892508536,1,0,0,48.69111564674084,49.25788271495479
Zone_1,Block_5,Pipe_1,Zone_1_Block_5_Pipe_1,25.19968486042485,55.265325565931605,1,0,0,57.86543220649562,65.43406956
Zone_1,Block_5,Pipe_1,Zone_1_Block_5_Pipe_1,25.199932133710725,55.26802008409448,1,0,0,64.32216690759253,59.58747532548381
Zone_1,Block_5,Pipe_1,Zone_1_Block_5_Pipe_1,25.20034434751376,55.27741576627247,1,0,0,61.26314199,98.05367082
Zone_1,Block_5,Pipe_1,Zone_1_Block_5_Pipe_1,25.20050105,55.26983890405821,1,0,0,48.48985916380493,84.40028054484475
Zone_1,Block_5,Pipe_1,Zone_1_Block_5_Pipe_1,25.20059663742001,55.26610027018156,1,0,0,61.02484642158208,50.31471959765432
Zone_1,Block_5,Pipe_1,Zone_1_Block_5_Pipe_1,25.20216089621597,55.27701229,1,0,0,53.54427927964605,77.19004535268049
Zone_1,Block_5,Pipe_1,Zone_1_Block_5_Pipe_1,25.20228969690254,55.26974347140511,1,1,1,40.90643912492708,93.18521231835513
Zone_1,Block_5,Pipe_1,Zone_1_Block_5_Pipe_1,25.202520100395763,55.26896890693428,1,1,1,39.17901296811013,104.99994888841285
Zone_1,Block_5,Pipe_1,Zone_1_Block_5_Pipe_1,25.203619224408715,55.27114147763324,1,0,0,61.708654381279416,73.28057992325037
Zone_1,Block_5,Pipe_1,Zone_1_Block_5_Pipe_1,25.203816692115183,55.27154681059071,1,0,0,57.96326249823034,97.35250671555482
Zone_1,Block_5,Pipe_1,Zone_1_Block_5_Pipe_1,25.20403824925909,55.277174998561634,1,1,1,50.31954241489755,101.30277408172924
Zone_1,Block_5,Pipe_1,Zone_1_Block_5_Pipe_1,25.204450199821647,55.269497527557256,1,0,0,69.92042349536523,58.38527548212622
Zone_1,Block_5,Pipe_1,Zone_1_Block_5_Pipe_1,25.204588090028874,55.26738068646543,1,0,0,75.34482101794515,89.85348059479472
Zone_1,Block_5,Pipe_1,Zone_1_Block_5_Pipe_1,25.20462169653452,55.26918152329832,1,0,0,54.51275092259039,108.06611723462171
Zone_1,Block_5,Pipe_1,Zone_1_Block_5_Pipe_1,25.20462635854971,55.273003201877806,1,0,0,62.06361771325451,69.64585650144193
Zone_1,Block_5,Pipe_1,Zone_1_Block_5_Pipe_1,25.204731397126867,55.27216908978114,1,0,0,46.48315394383666,61.50348042477717
Zone_1,Block_5,Pipe_1,Zone_1_Block_5_Pipe_1,25.20570257655174,55.27237638474185,1,0,0,54.39818959803031,75.30997331401464
Zone_1,Block_5,Pipe_1,Zone_1_Block_5_Pipe_1,25.205740165948622,55.26746600616868,1,0,0,56.419706202530136,79.79040157
Zone_1,Block_5,Pipe_1,Zone_1_Block_5_Pipe_1,25.20597095623292,55.27016168776905,1,0,0,61.085597057765234,53.44278293335883
Zone_1,Block_5,Pipe_1,Zone_1_Block_5_Pipe_1,25.206813989825644,55.27199373941368,1,0,0,75.98647170504717,63.115175482991226
Zone_1,Block_5,Pipe_1,Zone_1_Block_5_Pipe_1,25.20684073986939,55.270204598064126,1,0,0,56.698799060335496,82.27485908217527
Zone_1,Block_5,Pipe_1,Zone_1_Block_5_Pipe_1,25.207581456869818,55.26858677676916,1,0,0,66.96387447456715,99.02874853471204
Zone_1,Block_5,Pipe_1,Zone_1_Block_5_Pipe_1,25.20762481587007,55.26646443,1,0,0,54.82388700963829,55.73299079276994
Zone_1,Block_5,Pipe_1,Zone_1_Block_5_Pipe_1,25.207739196193373,55.26367067210779,1,0,0,58.091277804468206,76.53820771845916
Zone_1,Block_5,Pipe_1,Zone_1_Block_5_Pipe_1,25.207795247517925,55.27214885,1,0,0,59.25554084233833,81.21623814351236
Zone_1,Block_5,Pipe_1,Zone_1_Block_5_Pipe_1,25.208242621500094,55.274136191003166,1,0,0,54.75911602065408,86.91195865423951
Zone_1,Block_5,Pipe_1,Zone_1_Block_5_Pipe_1,25.208288638626502,55.27137752110525,1,0,0,60.97983153470896,60.48336100412982
Zone_1,Block_5,Pipe_1,Zone_1_Block_5_Pipe_1,25.208951048484625,55.26450065988329,1,0,0,63.79639648385965,89.35013451012243
Zone_1,Block_5,Pipe_1,Zone_1_Block_5_Pipe_1,25.20939668240584,55.26809783015278,1,0,0,57.88869761172305,79.96446625800787
Zone_1,Block_5,Pipe_1,Zone_1_Block_5_Pipe_1,25.20949751,55.26919363201568,1,0,0,53.493401726316165,105.14682442871994
Zone_1,Block_5,Pipe_1,Zone_1_Block_5_Pipe_1,25.20996053430185,55.27383208827917,1,0,0,56.729826823902286,98.9999188
Zone_1,Block_5,Pipe_1,Zone_1_Block_5_Pipe_1,25.210338149612184,55.26652644294554,1,0,0,51.999614356023535,85.94550434701027
Zone_1,Block_5,Pipe_1,Zone_1_Block_5_Pipe_1,25.210633922848075,55.265040906739394,1,0,0,65.90654831,46.00921858776076
Zone_1,Block_5,Pipe_1,Zone_1_Block_5_Pipe_1,25.21178461848953,55.27873298809232,1,0,0,54.53319915412735,78.35203815347097
Zone_1,Block_5,Pipe_1,Zone_1_Block_5_Pipe_1,25.213074632380653,55.26915019565634,1,0,0,56.67139595617489,82.25903739266951
Zone_1,Block_5,Pipe_1,Zone_1_Block_5_Pipe_1,25.22178590319741,55.27267490648036,1,0,0,72.78865813313394,67.97774117
Zone_1,Block_5,Pipe_2,Zone_1_Block_5_Pipe_2,25.198808499485956,55.27023743361461,1,0,0,64.44198327290673,53.30841611864854
Zone_1,Block_5,Pipe_2,Zone_1_Block_5_Pipe_2,25.19898422867444,55.27195923301183,1,0,0,59.73478741,91.53547483163412
Zone_1,Block_5,Pipe_2,Zone_1_Block_5_Pipe_2,25.199075082676583,55.26609481772085,1,0,0,43.568111888458326,68.93394942972739
Zone_1,Block_5,Pipe_2,Zone_1_Block_5_Pipe_2,25.199157730357346,55.27071266309348,1,0,0,50.08303337,86.84533959699044
Zone_1,Block_5,Pipe_2,Zone_1_Block_5_Pipe_2,25.19949626,55.27457088974906,1,0,0,67.19757942148182,92.19920609
Zone_1,Block_5,Pipe_2,Zone_1_Block_5_Pipe_2,25.19962080808648,55.27018669862453,1,0,0,48.88542043062968,84.08355087991082
Zone_1,Block_5,Pipe_2,Zone_1_Block_5_Pipe_2,25.200259562176463,55.27617344284598,1,0,0,49.44892325,55.98228201782641
Zone_1,Block_5,Pipe_2,Zone_1_Block_5_Pipe_2,25.200309381045724,55.26824973615672,1,0,0,67.59712295484168,92.69177704
Zone_1,Block_5,Pipe_2,Zone_1_Block_5_Pipe_2,25.201191845519887,55.27962306508262,1,0,0,54.71022291935985,68.29784177918343
Zone_1,Block_5,Pipe_2,Zone_1_Block_5_Pipe_2,25.201608287133105,55.266593700654745,1,0,0,75.16394055253573,98.13845970835908
Zone_1,Block_5,Pipe_2,Zone_1_Block_5_Pipe_2,25.202035533367237,55.26791943749046,1,0,0,46.494440356570166,63.902145888994255
Zone_1,Block_5,Pipe_2,Zone_1_Block_5_Pipe_2,25.20263128435989,55.26591847395972,1,1,1,51.515713658091855,97.90379803214392
Zone_1,Block_5,Pipe_2,Zone_1_Block_5_Pipe_2,25.203624709539163,55.260451875303794,1,0,0,67.30958976376216,82.89484462659394
Zone_1,Block_5,Pipe_2,Zone_1_Block_5_Pipe_2,25.20402911035314,55.26367698492221,1,0,0,53.93299705234704,56.40516114390709
Zone_1,Block_5,Pipe_2,Zone_1_Block_5_Pipe_2,25.20432884889381,55.26646050116168,1,0,0,52.61942916338609,86.33487196174812
Zone_1,Block_5,Pipe_2,Zone_1_Block_5_Pipe_2,25.20465595488295,55.27638639827241,1,0,0,58.06173861227197,86.07235113212403
Zone_1,Block_5,Pipe_2,Zone_1_Block_5_Pipe_2,25.204758833242572,55.268493843005416,1,0,0,64.94030186282738,74.55302529774383
Zone_1,Block_5,Pipe_2,Zone_1_Block_5_Pipe_2,25.20476070373652,55.27885355083183,1,0,0,57.40199859232487,96.07520560835884
Zone_1,Block_5,Pipe_2,Zone_1_Block_5_Pipe_2,25.20484808821112,55.262851901706455,1,0,0,63.01107339191742,52.49441348555848
Zone_1,Block_5,Pipe_2,Zone_1_Block_5_Pipe_2,25.20527483094909,55.26940358845116,1,0,0,59.756454077390174,117.3827599790103
Zone_1,Block_5,Pipe_2,Zone_1_Block_5_Pipe_2,25.20564127085843,55.25959885886524,1,0,0,65.53251219984784,67.40708662973515
Zone_1,Block_5,Pipe_2,Zone_1_Block_5_Pipe_2,25.20568143,55.27179884067585,1,0,0,61.84836123694874,75.02852943077745
Zone_1,Block_5,Pipe_2,Zone_1_Block_5_Pipe_2,25.20570330876256,55.27035761585852,1,0,0,78.26009713546937,81.08378072356874
Zone_1,Block_5,Pipe_2,Zone_1_Block_5_Pipe_2,25.20692920120525,55.26936273409045,1,0,0,40.50438282245633,85.76313832474193
Zone_1,Block_5,Pipe_2,Zone_1_Block_5_Pipe_2,25.20697984,55.26573666434843,1,0,0,46.54129076526785,82.14485952213825
Zone_1,Block_5,Pipe_2,Zone_1_Block_5_Pipe_2,25.20728447866071,55.27838498873561,1,0,0,61.31065186215849,83.54064595736556
Zone_1,Block_5,Pipe_2,Zone_1_Block_5_Pipe_2,25.20729126163756,55.27016354237134,1,0,0,39.14102122266662,89.05672204329439
Zone_1,Block_5,Pipe_2,Zone_1_Block_5_Pipe_2,25.20755976508257,55.27081338,1,0,0,43.16561808,75.48761065951552
Zone_1,Block_5,Pipe_2,Zone_1_Block_5_Pipe_2,25.207568223762586,55.26891481699626,1,0,0,70.90980425185967,63.30057748828053
Zone_1,Block_5,Pipe_2,Zone_1_Block_5_Pipe_2,25.20771934520978,55.264139094656144,1,0,0,47.55345296688583,74.32130385180268
Zone_1,Block_5,Pipe_2,Zone_1_Block_5_Pipe_2,25.208463775121675,55.270818058485375,1,0,0,73.55572935710347,89.80218473
Zone_1,Block_5,Pipe_2,Zone_1_Block_5_Pipe_2,25.21022957412159,55.26455300687651,1,0,0,73.99594645145794,95.47070787915996
Zone_1,Block_5,Pipe_2,Zone_1_Block_5_Pipe_2,25.21057392725185,55.27129735162409,1,0,0,54.37831973421698,88.26525590339449
Zone_1,Block_5,Pipe_2,Zone_1_Block_5_Pipe_2,25.21067027228796,55.27069689529216,1,0,0,70.75343401956897,67.90220251315158
Zone_1,Block_5,Pipe_2,Zone_1_Block_5_Pipe_2,25.21147796744496,55.27615348946696,1,0,0,60.73317967188404,64.88132457
Zone_1,Block_5,Pipe_2,Zone_1_Block_5_Pipe_2,25.211764836676693,55.26935059,1,0,0,46.34175844584561,65.44593011137641
Zone_1,Block_5,Pipe_2,Zone_1_Block_5_Pipe_2,25.212577415310395,55.25879470419997,1,1,1,48.76505966760402,92.39633486
Zone_1,Block_5,Pipe_2,Zone_1_Block_5_Pipe_2,25.214765222252648,55.27698292434797,1,0,0,63.59475797547125,79.00831409071989
Zone_1,Block_5,Pipe_3,Zone_1_Block_5_Pipe_3,25.190224502984925,55.274991690871005,1,0,0,48.53654606981312,68.32857821250929
Zone_1,Block_5,Pipe_3,Zone_1_Block_5_Pipe_3,25.19606399495839,55.26128047712099,1,0,0,60.14273067836434,76.14421386780403
Zone_1,Block_5,Pipe_3,Zone_1_Block_5_Pipe_3,25.19697427627775,55.26523346,1,0,0,64.32262950634156,96.26750795436388
Zone_1,Block_5,Pipe_3,Zone_1_Block_5_Pipe_3,25.197909766364702,55.267965263020855,1,0,0,75.73986763290033,81.04005742573023
Zone_1,Block_5,Pipe_3,Zone_1_Block_5_Pipe_3,25.19831603041608,55.27826763136549,1,0,0,59.22556539274007,74.20965803193953
Zone_1,Block_5,Pipe_3,Zone_1_Block_5_Pipe_3,25.198885678818225,55.270182523363424,1,0,0,85.49009708717722,77.65585494942435
Zone_1,Block_5,Pipe_3,Zone_1_Block_5_Pipe_3,25.19901876581829,55.27046613898245,1,0,0,59.52629297455564,84.96300542609526
Zone_1,Block_5,Pipe_3,Zone_1_Block_5_Pipe_3,25.19957525386031,55.27456764040642,1,0,0,64.91919171506505,82.4254779
Zone_1,Block_5,Pipe_3,Zone_1_Block_5_Pipe_3,25.19972705988762,55.27364727084272,1,0,0,60.60230209941027,79.40158424372432
Zone_1,Block_5,Pipe_3,Zone_1_Block_5_Pipe_3,25.19976399868756,55.270016019826365,1,0,0,72.80939576666728,72.56441080137651
Zone_1,Block_5,Pipe_3,Zone_1_Block_5_Pipe_3,25.200036011898483,55.27193325785721,1,0,0,58.62628211600603,88.96306558842092
Zone_1,Block_5,Pipe_3,Zone_1_Block_5_Pipe_3,25.20103569444448,55.27155699376821,1,0,0,56.02804683854012,74.13462999701636
Zone_1,Block_5,Pipe_3,Zone_1_Block_5_Pipe_3,25.20151816951146,55.26988590496472,1,0,0,60.51660977,80.27378691
Zone_1,Block_5,Pipe_3,Zone_1_Block_5_Pipe_3,25.201550536632823,55.27001606613936,1,0,0,64.29618219132585,55.616839496569085
Zone_1,Block_5,Pipe_3,Zone_1_Block_5_Pipe_3,25.201668901924958,55.26938339389663,1,0,0,61.38645183710084,78.23028358088933
Zone_1,Block_5,Pipe_3,Zone_1_Block_5_Pipe_3,25.20195516324112,55.278348003776586,1,0,0,53.506269616785744,79.81934670560102
Zone_1,Block_5,Pipe_3,Zone_1_Block_5_Pipe_3,25.20265219028663,55.27384106053066,1,0,0,67.90625599162769,105.3132208285519
Zone_1,Block_5,Pipe_3,Zone_1_Block_5_Pipe_3,25.202809385260995,55.267852952253705,1,0,0,59.27171087343128,83.20713190911596
Zone_1,Block_5,Pipe_3,Zone_1_Block_5_Pipe_3,25.20287147,55.26854068889587,1,0,0,77.54933071647241,97.46617610802906
Zone_1,Block_5,Pipe_3,Zone_1_Block_5_Pipe_3,25.20289665189744,55.27156024012797,1,0,0,67.70865193886966,82.90069177886238
Zone_1,Block_5,Pipe_3,Zone_1_Block_5_Pipe_3,25.20345851634237,55.269037815039006,1,0,0,72.79464932,119.55003712918383
Zone_1,Block_5,Pipe_3,Zone_1_Block_5_Pipe_3,25.20423494589441,55.275485673407616,1,1,1,49.78767182869287,98.40551895573309
Zone_1,Block_5,Pipe_3,Zone_1_Block_5_Pipe_3,25.20431679450284,55.26818497523605,1,0,0,62.28996392,130.6607437862397
Zone_1,Block_5,Pipe_3,Zone_1_Block_5_Pipe_3,25.204456923688117,55.265078849746615,1,0,0,53.646376111743706,87.28039861329785
Zone_1,Block_5,Pipe_3,Zone_1_Block_5_Pipe_3,25.204683083493617,55.27196364963202,1,0,0,70.01046092567141,77.30728138
Zone_1,Block_5,Pipe_3,Zone_1_Block_5_Pipe_3,25.20474225095568,55.27478557600549,1,0,0,72.49504900706158,65.17206488
Zone_1,Block_5,Pipe_3,Zone_1_Block_5_Pipe_3,25.20480393633562,55.27158414961152,1,0,0,65.79291499601088,96.8716508
Zone_1,Block_5,Pipe_3,Zone_1_Block_5_Pipe_3,25.205167680942765,55.273791667954754,1,0,0,56.154444557701744,74.69471360649491
Zone_1,Block_5,Pipe_3,Zone_1_Block_5_Pipe_3,25.205191972834164,55.275173369182994,1,0,0,59.83577103927248,67.73887798
Zone_1,Block_5,Pipe_3,Zone_1_Block_5_Pipe_3,25.20681047264072,55.26513725,1,0,0,70.51947617722918,70.08462418058758
Zone_1,Block_5,Pipe_3,Zone_1_Block_5_Pipe_3,25.20683318595364,55.26738740041926,1,0,0,57.84390421431978,55.14284622301543
Zone_1,Block_5,Pipe_3,Zone_1_Block_5_Pipe_3,25.20688357994545,55.27751711000997,1,0,0,40.81228784700959,72.79028087767638
Zone_1,Block_5,Pipe_3,Zone_1_Block_5_Pipe_3,25.207230455701637,55.27074224851568,1,0,0,43.87284128810349,66.06811877821312
Zone_1,Block_5,Pipe_3,Zone_1_Block_5_Pipe_3,25.20745823679917,55.27222607,1,0,0,69.00398588395063,63.83418881312598
Zone_1,Block_5,Pipe_3,Zone_1_Block_5_Pipe_3,25.2077978,55.27275971588588,1,0,0,78.31458765854353,82.24012866589821
Zone_1,Block_5,Pipe_3,Zone_1_Block_5_Pipe_3,25.207951235381618,55.27266931273613,1,0,0,65.82026567084726,49.77648151240088
Zone_1,Block_5,Pipe_3,Zone_1_Block_5_Pipe_3,25.20887637946297,55.26905185913154,1,0,0,73.18302325,65.80263806017358
Zone_1,Block_5,Pipe_3,Zone_1_Block_5_Pipe_3,25.20967820514793,55.265778576408245,1,1,1,43.10816962032739,104.0161145924659
Zone_1,Block_5,Pipe_3,Zone_1_Block_5_Pipe_3,25.210754420419317,55.26488644291411,1,0,0,59.643585177025166,97.34010004
Zone_1,Block_5,Pipe_3,Zone_1_Block_5_Pipe_3,25.21254623380026,55.26911201472505,1,0,0,59.77721020816287,101.92575524385676
Zone_1,Block_5,Pipe_3,Zone_1_Block_5_Pipe_3,25.21270476,55.27475654778885,1,0,0,64.40474737960399,77.75816460252517
Zone_1,Block_5,Pipe_3,Zone_1_Block_5_Pipe_3,25.213063392177023,55.26467741133281,1,0,0,58.89334631442671,83.95633377233864
Zone_1,Block_5,Pipe_3,Zone_1_Block_5_Pipe_3,25.21338121427747,55.25802406,1,0,0,63.81158384882778,94.93960518269668
Zone_1,Block_5,Pipe_3,Zone_1_Block_5_Pipe_3,25.21452272,55.26822877905828,1,0,0,48.26120035591028,64.17013762
Zone_1,Block_5,Pipe_4,Zone_1_Block_5_Pipe_4,25.19170715344738,55.26981275173655,1,0,0,60.13001891877907,60.476180257950034
Zone_1,Block_5,Pipe_4,Zone_1_Block_5_Pipe_4,25.192652296765345,55.27484602,1,0,0,52.44617067646678,83.03420611431828
Zone_1,Block_5,Pipe_4,Zone_1_Block_5_Pipe_4,25.19429816822361,55.27215048167602,1,0,0,58.85197751240936,89.93253131
Zone_1,Block_5,Pipe_4,Zone_1_Block_5_Pipe_4,25.19531663676245,55.26111865653734,1,0,0,54.91036374292501,66.01443135
Zone_1,Block_5,Pipe_4,Zone_1_Block_5_Pipe_4,25.197569978222003,55.27492373647845,1,0,0,59.48477071475354,89.76001443188129
Zone_1,Block_5,Pipe_4,Zone_1_Block_5_Pipe_4,25.199557961618428,55.28276776962117,1,0,0,38.727725796485046,68.98757200818478
Zone_1,Block_5,Pipe_4,Zone_1_Block_5_Pipe_4,25.20206134864828,55.26489587298688,1,0,0,47.05318524279095,67.46466492469946
Zone_1,Block_5,Pipe_4,Zone_1_Block_5_Pipe_4,25.20211458229832,55.278136296987725,1,1,1,53.27514403993664,94.62800812527148
Zone_1,Block_5,Pipe_4,Zone_1_Block_5_Pipe_4,25.20228837154109,55.26500267155544,1,0,0,56.915172115441806,100.23702657670144
Zone_1,Block_5,Pipe_4,Zone_1_Block_5_Pipe_4,25.20255877821953,55.27248164457461,1,0,0,54.98242956415464,114.87009958779228
Zone_1,Block_5,Pipe_4,Zone_1_Block_5_Pipe_4,25.20341798505565,55.27311633613728,1,0,0,74.89113108,82.52977051415293
Zone_1,Block_5,Pipe_4,Zone_1_Block_5_Pipe_4,25.20351283845908,55.26505639318896,1,0,0,81.53182457511556,86.47447444456395
Zone_1,Block_5,Pipe_4,Zone_1_Block_5_Pipe_4,25.20354796644439,55.26356356684244,1,0,0,57.811337482643744,60.65749895
Zone_1,Block_5,Pipe_4,Zone_1_Block_5_Pipe_4,25.203994730918765,55.27040717,1,0,0,59.55106969877463,83.97745884119881
Zone_1,Block_5,Pipe_4,Zone_1_Block_5_Pipe_4,25.20434234134613,55.26232997666151,1,0,0,57.640300127890285,102.73120723022312
Zone_1,Block_5,Pipe_4,Zone_1_Block_5_Pipe_4,25.20476894147372,55.27496243835044,1,1,1,52.09100618332447,97.06665171002992
Zone_1,Block_5,Pipe_4,Zone_1_Block_5_Pipe_4,25.204872843513947,55.27238786330741,1,0,0,53.76231039304195,88.01311793562012
Zone_1,Block_5,Pipe_4,Zone_1_Block_5_Pipe_4,25.204936126579664,55.27561427512722,1,0,0,66.65368935,94.87889464830432
Zone_1,Block_5,Pipe_4,Zone_1_Block_5_Pipe_4,25.204948455032294,55.26797795139243,1,0,0,63.42725346377704,78.15295346971598
Zone_1,Block_5,Pipe_4,Zone_1_Block_5_Pipe_4,25.205041262888177,55.27142284225016,1,0,0,78.76795812558066,83.30875307
Zone_1,Block_5,Pipe_4,Zone_1_Block_5_Pipe_4,25.20542046981137,55.27524172831068,1,0,0,39.82661201877589,70.83372406284923
Zone_1,Block_5,Pipe_4,Zone_1_Block_5_Pipe_4,25.20567185751509,55.27014325910781,1,0,0,55.46771950672725,76.12931726583258
Zone_1,Block_5,Pipe_4,Zone_1_Block_5_Pipe_4,25.20599954558911,55.26367519060478,1,0,0,48.93706487588366,74.29316143750474
Zone_1,Block_5,Pipe_4,Zone_1_Block_5_Pipe_4,25.206095942713983,55.27400862609544,1,0,0,59.05541285557997,78.44805815229614
Zone_1,Block_5,Pipe_4,Zone_1_Block_5_Pipe_4,25.20647434166189,55.270255351977696,1,0,0,63.2876241,58.17418092364172
Zone_1,Block_5,Pipe_4,Zone_1_Block_5_Pipe_4,25.206613351914253,55.27466756261011,1,0,0,71.94109403047372,109.5037544376238
Zone_1,Block_5,Pipe_4,Zone_1_Block_5_Pipe_4,25.206878958345992,55.26194648622692,1,0,0,60.41325632270618,57.04581296105319
Zone_1,Block_5,Pipe_4,Zone_1_Block_5_Pipe_4,25.206961469719268,55.272349117316445,1,0,0,38.2178868,84.02619910541843
Zone_1,Block_5,Pipe_4,Zone_1_Block_5_Pipe_4,25.208579360544054,55.260516592676005,1,0,0,60.96120776940983,73.84222275905405
Zone_1,Block_5,Pipe_4,Zone_1_Block_5_Pipe_4,25.20873224393941,55.27427412,1,0,0,63.287511096596845,87.57531632410651
Zone_1,Block_5,Pipe_4,Zone_1_Block_5_Pipe_4,25.209426573794996,55.27028487434121,1,0,0,68.13205186747977,72.49608475119987
Zone_1,Block_5,Pipe_4,Zone_1_Block_5_Pipe_4,25.21000898820379,55.27496669,1,0,0,67.53341621104532,62.27027005897672
Zone_1,Block_5,Pipe_4,Zone_1_Block_5_Pipe_4,25.2102335,55.26862265242794,1,0,0,57.21116605849244,88.98494512526396
Zone_1,Block_5,Pipe_4,Zone_1_Block_5_Pipe_4,25.210351706393197,55.267584994458666,1,0,0,56.73976467832159,91.20471260157063
Zone_1,Block_5,Pipe_4,Zone_1_Block_5_Pipe_4,25.21054690008716,55.26996124730368,1,0,0,72.38283071433636,46.20809907902992
Zone_1,Block_5,Pipe_4,Zone_1_Block_5_Pipe_4,25.210954815647707,55.26731997541184,1,0,0,62.04758882401784,83.25033646
Zone_1,Block_5,Pipe_4,Zone_1_Block_5_Pipe_4,25.211336228203184,55.27262206476255,1,0,0,72.30222175650788,107.6272341407991
Zone_1,Block_5,Pipe_4,Zone_1_Block_5_Pipe_4,25.21138398953926,55.27439728697206,1,0,0,61.78694716810475,54.69081380538248
Zone_1,Block_5,Pipe_4,Zone_1_Block_5_Pipe_4,25.211397529491425,55.280221219987205,1,0,0,77.81798909,83.59809128427088
Zone_1,Block_5,Pipe_4,Zone_1_Block_5_Pipe_4,25.212043912540693,55.27133219910662,1,0,0,54.517997018332274,70.78784703129223
Zone_1,Block_5,Pipe_4,Zone_1_Block_5_Pipe_4,25.21208026052209,55.26176516917052,1,0,0,36.37067564458162,52.39600422806648
Zone_1,Block_5,Pipe_4,Zone_1_Block_5_Pipe_4,25.212576984273745,55.27625684201273,1,0,0,56.86470313827602,86.76839024204148
Zone_1,Block_5,Pipe_4,Zone_1_Block_5_Pipe_4,25.213102425869824,55.27457377071731,1,0,0,60.15579047581468,76.69829403117757
Zone_1,Block_5,Pipe_5,Zone_1_Block_5_Pipe_5,25.18965281781148,55.26102297539495,1,0,0,47.75701763710634,60.95802100980781
Zone_1,Block_5,Pipe_5,Zone_1_Block_5_Pipe_5,25.19436509841572,55.26780684600276,1,0,0,54.958201689923285,82.74491674
Zone_1,Block_5,Pipe_5,Zone_1_Block_5_Pipe_5,25.196765913239783,55.273270085523606,1,0,0,58.58474246633052,110.81138662153964
Zone_1,Block_5,Pipe_5,Zone_1_Block_5_Pipe_5,25.19760783821217,55.26579738743256,1,0,0,62.30070759191402,83.35890310919909
Zone_1,Block_5,Pipe_5,Zone_1_Block_5_Pipe_5,25.198034773069764,55.27881060379993,1,0,0,61.390603986534174,61.19897422557472
Zone_1,Block_5,Pipe_5,Zone_1_Block_5_Pipe_5,25.19823129,55.26099804,1,0,0,54.488142836714665,61.84759245528672
Zone_1,Block_5,Pipe_5,Zone_1_Block_5_Pipe_5,25.19824273114886,55.27010491692243,1,0,0,78.97288694773111,47.56951550108842
Zone_1,Block_5,Pipe_5,Zone_1_Block_5_Pipe_5,25.19903006765215,55.27068630856724,1,0,0,64.43002130447375,78.16346015378903
Zone_1,Block_5,Pipe_5,Zone_1_Block_5_Pipe_5,25.199175039189072,55.27335998855426,1,0,0,48.75357908162131,72.14636017390126
Zone_1,Block_5,Pipe_5,Zone_1_Block_5_Pipe_5,25.201110165888277,55.267978642779525,1,0,0,61.01856295261987,70.21207560175033
Zone_1,Block_5,Pipe_5,Zone_1_Block_5_Pipe_5,25.20146232387796,55.26848163,1,0,0,54.17241342388418,65.91266645343977
